# Observation File: water_balance-daily.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: watershed boundary discharge [mol d^-1]
# Region: surface boundary
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snowmelt [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: SWE [m]
# Region: surface domain
# Functional: average
# Variable: snow-water_equivalent
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface air temperature [K]
# Region: surface domain
# Functional: average
# Variable: surface-air_temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: max ponded depth [m]
# Region: surface domain
# Functional: maximum
# Variable: surface-ponded_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: total evapotranspiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: transpiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-transpiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy drainage [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-drainage
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water to surface [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-throughfall_drainage_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow to surface [m SWE d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-throughfall_drainage_snow
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: canopy-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","watershed boundary discharge [mol d^-1]","snowmelt [m d^-1]","snow precipitation [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]","SWE [m]","surface air temperature [K]","max ponded depth [m]","total evapotranspiration [m d^-1]","snow evaporation [m d^-1]","surface evaporation [m d^-1]","transpiration [m d^-1]","canopy evaporation [m d^-1]","canopy drainage [m d^-1]","water to surface [m d^-1]","snow to surface [m SWE d^-1]","canopy water content [mol]"
1.366600000000e+04,3.684961601061e+10,1.255341244003e-02,0.000000000000e+00,0.000000000000e+00,7.162764390977e+10,1.250269952457e+13,2.302975214281e+11,7.805789209223e-02,2.853921959343e+02,5.035283719133e+00,3.464985346046e-03,1.115271124446e-04,4.891258773078e-04,2.864332356294e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.366700000000e+04,3.431939986532e+10,8.834387113177e-03,0.000000000000e+00,0.000000000000e+00,7.015563868070e+10,1.248598019138e+13,2.034543887771e+11,6.895958161586e-02,2.832929065014e+02,5.022806567214e+00,3.631807329363e-03,2.639248923682e-04,6.565729059813e-04,2.711309531013e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.366800000000e+04,3.138231401281e+10,5.610563165494e-03,0.000000000000e+00,0.000000000000e+00,6.859071679723e+10,1.246403880961e+13,1.861713701652e+11,6.310161148459e-02,2.804801654831e+02,5.010670889592e+00,3.188447853296e-03,2.474087215723e-04,6.142315158745e-04,2.326807615849e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.366900000000e+04,2.861736658500e+10,4.952230555185e-03,0.000000000000e+00,0.000000000000e+00,6.807543221006e+10,1.244184481654e+13,1.712861259439e+11,5.805635185700e-02,2.824907777380e+02,5.000727021924e+00,3.042736306304e-03,9.301520741080e-05,4.202279993914e-04,2.529493099501e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.367000000000e+04,2.687067986972e+10,6.251165481361e-03,0.000000000000e+00,0.000000000000e+00,6.791095424391e+10,1.242312737165e+13,1.527749482875e+11,5.178210496521e-02,2.847334608306e+02,4.994034586663e+00,3.566505419770e-03,2.307878301247e-05,2.851781258825e-04,3.258248510875e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.367100000000e+04,2.549811337569e+10,6.766420710715e-03,0.000000000000e+00,0.000000000000e+00,6.757872615968e+10,1.240672028846e+13,1.327300347062e+11,4.498800795706e-02,2.858270968746e+02,4.988126064569e+00,3.825359152777e-03,2.767915243049e-05,3.432793981766e-04,3.454400602170e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.367200000000e+04,2.429636960153e+10,6.626615078233e-03,0.000000000000e+00,0.000000000000e+00,6.740138292188e+10,1.239079936715e+13,1.130854649088e+11,3.832960494892e-02,2.870118721554e+02,4.983632606338e+00,3.879705722259e-03,3.178664051462e-05,3.886833576892e-04,3.459235724056e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.367300000000e+04,2.340238396307e+10,5.992140728257e-03,0.000000000000e+00,0.000000000000e+00,6.684690624876e+10,1.237414845992e+13,9.527008632154e+10,3.229119476227e-02,2.865470552138e+02,4.978706450333e+00,3.937967713699e-03,4.626103794569e-05,4.661195055129e-04,3.425587170240e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.367400000000e+04,2.219521319924e+10,5.300256402936e-03,0.000000000000e+00,0.000000000000e+00,6.652055161117e+10,1.235599004705e+13,7.949082340623e+10,2.694291313814e-02,2.871675188614e+02,4.974184868531e+00,4.090651733675e-03,4.802745981184e-05,4.924735799600e-04,3.550150693903e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.367500000000e+04,2.143020485202e+10,5.092432657420e-03,0.000000000000e+00,0.000000000000e+00,6.643091444907e+10,1.233699397276e+13,6.438630322449e+10,2.182333130703e-02,2.886054348331e+02,4.971593814326e+00,4.324939153983e-03,2.715772788490e-05,4.200170868629e-04,3.877764339235e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.367600000000e+04,2.079028349732e+10,4.521466169691e-03,0.000000000000e+00,0.000000000000e+00,6.595736743097e+10,1.231707836843e+13,5.095473524660e+10,1.727078607187e-02,2.887944462186e+02,4.967329262299e+00,4.416589897824e-03,3.108494171042e-05,4.449595024414e-04,3.940545453672e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.367700000000e+04,1.953329731859e+10,3.636486118870e-03,0.000000000000e+00,0.000000000000e+00,6.514015228148e+10,1.229678372889e+13,4.006837347121e+10,1.358092242301e-02,2.879908349957e+02,4.960318224122e+00,4.224907745043e-03,5.337966194994e-05,5.322323748541e-04,3.639295708239e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.367800000000e+04,1.795786819510e+10,2.764212612449e-03,0.000000000000e+00,0.000000000000e+00,6.414792954237e+10,1.227653696484e+13,3.173132047945e+10,1.075513090445e-02,2.863154556370e+02,4.952108983726e+00,3.937909619501e-03,6.158267090081e-05,5.726922269433e-04,3.303634721657e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.367900000000e+04,1.634098363608e+10,2.258649692410e-03,0.000000000000e+00,0.000000000000e+00,6.341191194092e+10,1.225638454553e+13,2.494857002932e+10,8.456160427294e-03,2.860770650631e+02,4.944898190203e+00,3.840300808699e-03,4.032055070227e-05,5.122435243644e-04,3.287736733633e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.368000000000e+04,1.501504776863e+10,2.001802606491e-03,0.000000000000e+00,0.000000000000e+00,6.266559036760e+10,1.223637145010e+13,1.897488754682e+10,6.431418433888e-03,2.861690492813e+02,4.938167175502e+00,3.971760771432e-03,2.294043561924e-05,4.399937919177e-04,3.508826543895e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.368100000000e+04,1.371913238633e+10,1.750555374835e-03,0.000000000000e+00,0.000000000000e+00,6.194747661913e+10,1.221660773452e+13,1.374973493194e+10,4.660385917131e-03,2.868018366733e+02,4.931792581135e+00,4.063207896466e-03,2.047905714198e-05,4.057428103955e-04,3.636986028928e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.368200000000e+04,1.262145139351e+10,1.533199963247e-03,0.000000000000e+00,0.000000000000e+00,6.132739492974e+10,1.219779481326e+13,9.187034777347e+09,3.113887482812e-03,2.877778237460e+02,4.926612246713e+00,3.855232276820e-03,1.329991822370e-05,3.549853186011e-04,3.486947039995e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.368300000000e+04,1.164953124611e+10,1.202082720282e-03,0.000000000000e+00,0.000000000000e+00,6.047459136975e+10,1.217980003709e+13,5.594489181773e+09,1.896216816204e-03,2.863879025672e+02,4.920689812813e+00,3.657405417210e-03,1.558958905362e-05,4.222587973647e-04,3.219557030792e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.368400000000e+04,1.045996839066e+10,8.003898741838e-04,0.000000000000e+00,0.000000000000e+00,5.968837003942e+10,1.216231013656e+13,3.186486974710e+09,1.080039658624e-03,2.860850958591e+02,4.914530666636e+00,3.465414505985e-03,1.578871847334e-05,4.381367102973e-04,3.011489077214e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.368500000000e+04,9.528711803003e+09,4.926403344703e-04,0.000000000000e+00,0.000000000000e+00,5.898290161264e+10,1.214549941835e+13,1.709478380810e+09,5.794169131992e-04,2.854200887648e+02,4.909722089207e+00,3.207927871826e-03,7.983334513012e-06,3.778396956404e-04,2.822104841673e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.368600000000e+04,8.704158512025e+09,2.995315490308e-04,0.000000000000e+00,0.000000000000e+00,5.833864885995e+10,1.212800283749e+13,8.161149073660e+08,2.766169995187e-04,2.854855925946e+02,4.905152060293e+00,3.501302143584e-03,3.269093520757e-06,3.693013704961e-04,3.128731679567e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.368700000000e+04,7.997623669723e+09,1.746037124969e-04,0.000000000000e+00,0.000000000000e+00,5.778696411023e+10,1.210966646704e+13,2.998211782491e+08,1.016224969926e-04,2.865440202090e+02,4.901168551495e+00,3.866238197282e-03,3.914226527468e-07,3.257214250982e-04,3.540125349531e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.368800000000e+04,7.378447000203e+09,7.031571836800e-05,0.000000000000e+00,0.000000000000e+00,5.726255483145e+10,1.209198549362e+13,9.009677416046e+07,3.053773324031e-05,2.859948243213e+02,4.897551729672e+00,3.740806797514e-03,7.695668863224e-07,3.223980017978e-04,3.417639228830e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.368900000000e+04,6.811809832237e+09,2.155487723122e-05,0.000000000000e+00,0.000000000000e+00,5.683778177121e+10,1.207471417403e+13,2.548194890498e+07,8.636945832460e-06,2.876237182823e+02,4.894098660494e+00,3.711059975888e-03,3.460787372184e-07,2.848259495230e-04,3.425887947627e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.369000000000e+04,6.309042918378e+09,6.627185190261e-06,0.000000000000e+00,0.000000000000e+00,5.640671519103e+10,1.205686933396e+13,5.927810394572e+06,2.009193938577e-06,2.892285022269e+02,4.890953761200e+00,4.062720575627e-03,5.155117234101e-10,2.413662443282e-04,3.821353815788e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.369100000000e+04,5.827927720530e+09,1.562436166241e-06,0.000000000000e+00,0.000000000000e+00,5.595883037780e+10,1.203948383018e+13,1.287453308068e+06,4.363741770723e-07,2.888391661800e+02,4.888030049945e+00,4.070747909734e-03,1.027896779858e-08,2.870425281904e-04,3.783695102576e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.369200000000e+04,5.398381944203e+09,3.192128908602e-07,0.000000000000e+00,0.000000000000e+00,5.554482675851e+10,1.202330252241e+13,2.919002198148e+05,9.893773809942e-08,2.881829709730e+02,4.885448980670e+00,3.795466172911e-03,1.835133554541e-08,3.136209876738e-04,3.481826833902e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.369300000000e+04,5.040017518330e+09,7.186408662669e-08,0.000000000000e+00,0.000000000000e+00,5.514074140765e+10,1.200776513598e+13,7.155324006664e+04,2.425251933818e-08,2.880663725571e+02,4.883083026024e+00,3.695054090296e-03,3.084596944632e-09,2.894437993160e-04,3.405607206383e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.369400000000e+04,4.713048436444e+09,1.829788689288e-08,0.000000000000e+00,0.000000000000e+00,5.475621875358e+10,1.199226756503e+13,1.713881641128e+04,5.809093705066e-09,2.886764357370e+02,4.880931255568e+00,3.785695717374e-03,4.305432622868e-11,2.596153506957e-04,3.526080323624e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.369500000000e+04,4.437607283552e+09,4.272740032513e-09,0.000000000000e+00,0.000000000000e+00,5.439115226377e+10,1.197712181888e+13,3.442822504783e+03,1.166922969490e-09,2.891940686269e+02,4.879061195485e+00,3.753197392228e-03,5.829331012783e-12,2.431940362328e-04,3.510003350166e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.369600000000e+04,4.368262847899e+09,6.933888284367e-10,0.000000000000e+00,7.504341700169e-03,5.475878604821e+10,1.198577721235e+13,1.991245333486e+01,6.749200443258e-12,2.877387596792e+02,4.879984836229e+00,2.799501021429e-03,9.253170511834e-12,2.615313075498e-04,1.765418583807e-03,7.725511208193e-04,5.242953044906e-05,6.565842480477e-03,0.000000000000e+00,4.896399176445e+08
1.369700000000e+04,4.881936180950e+09,0.000000000000e+00,0.000000000000e+00,1.440173668313e-02,5.552002156518e+10,1.201758397096e+13,0.000000000000e+00,0.000000000000e+00,2.860429243951e+02,4.884063274787e+00,1.700125277110e-03,0.000000000000e+00,3.305297299524e-04,1.048747854864e-05,1.359108068609e-03,5.419899455855e-04,1.303443485171e-02,0.000000000000e+00,5.138267408852e+08
1.369800000000e+04,5.408007076794e+09,0.000000000000e+00,0.000000000000e+00,1.066125514767e-02,5.559663765113e+10,1.203925705944e+13,0.000000000000e+00,0.000000000000e+00,2.853027658709e+02,4.886177389821e+00,1.468983128621e-03,0.000000000000e+00,3.370795814590e-04,3.157146912369e-05,1.100332078039e-03,3.316389593142e-04,9.573586096817e-03,0.000000000000e+00,4.764549045061e+08
1.369900000000e+04,5.272795200782e+09,0.000000000000e+00,0.000000000000e+00,7.023678370651e-03,5.539075099565e+10,1.204998799616e+13,0.000000000000e+00,0.000000000000e+00,2.861268860719e+02,4.883573085887e+00,1.710316612530e-03,0.000000000000e+00,2.677762330499e-04,4.851871708162e-04,9.573532086641e-04,2.405145135422e-05,6.107543411447e-03,0.000000000000e+00,3.548469756784e+08
1.370000000000e+04,4.855355129845e+09,0.000000000000e+00,0.000000000000e+00,3.299703250790e-03,5.456536528926e+10,1.204732864548e+13,0.000000000000e+00,0.000000000000e+00,2.866930319705e+02,4.879947834183e+00,2.950194632353e-03,0.000000000000e+00,2.877464168776e-04,2.104242714154e-03,5.582055013210e-04,7.617184595948e-07,2.856551705950e-03,0.000000000000e+00,1.531252251844e+07
1.370100000000e+04,4.129656929963e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.396426057370e+10,1.203215257232e+13,0.000000000000e+00,0.000000000000e+00,2.873421185839e+02,4.875209345254e+00,3.953049546909e-03,0.000000000000e+00,2.900433530667e-04,3.657810416700e-03,5.195777142922e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.556870160511e+02
1.370200000000e+04,3.633912041650e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.369197476604e+10,1.201765869483e+13,0.000000000000e+00,0.000000000000e+00,2.870866173686e+02,4.872783065565e+00,3.773206524231e-03,0.000000000000e+00,2.724840418069e-04,3.500722290054e-03,1.923701430120e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.661413355179e+01
1.370300000000e+04,3.492432462235e+09,0.000000000000e+00,0.000000000000e+00,8.373892612728e-03,5.472631741105e+10,1.202877592738e+13,0.000000000000e+00,0.000000000000e+00,2.881430490975e+02,4.873737348409e+00,2.905944687453e-03,0.000000000000e+00,2.514193578963e-04,1.747766305497e-03,9.067590240596e-04,7.896521405249e-05,7.301623369074e-03,0.000000000000e+00,4.883281845088e+08
1.370400000000e+04,4.323762446813e+09,0.000000000000e+00,0.000000000000e+00,1.655086200525e-02,5.690071326940e+10,1.206397162510e+13,0.000000000000e+00,0.000000000000e+00,2.878424500310e+02,4.886399898252e+00,2.443372728651e-03,0.000000000000e+00,3.447612797499e-04,4.523507381737e-04,1.646260710728e-03,6.252313333621e-04,1.492898149827e-02,0.000000000000e+00,4.164285913938e+08
1.370500000000e+04,5.643819358138e+09,0.000000000000e+00,0.000000000000e+00,8.168143356534e-03,5.549407919123e+10,1.207432018926e+13,0.000000000000e+00,0.000000000000e+00,2.884650321082e+02,4.885366665035e+00,3.354207259892e-03,0.000000000000e+00,4.614147842838e-04,1.849869818220e-03,1.042922657389e-03,1.817789316349e-04,7.255032360150e-03,0.000000000000e+00,3.333268104415e+07
1.370600000000e+04,4.429743742865e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.427218867431e+10,1.205979496942e+13,0.000000000000e+00,0.000000000000e+00,2.878533132846e+02,4.874827792328e+00,3.847242495328e-03,0.000000000000e+00,3.887036871853e-04,3.447246361032e-03,1.129244711060e-05,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.255082215588e+02
1.370700000000e+04,3.598057130652e+09,0.000000000000e+00,0.000000000000e+00,9.936777547223e-04,5.408854920741e+10,1.205016968953e+13,0.000000000000e+00,0.000000000000e+00,2.869000364286e+02,4.872823659605e+00,3.065290019045e-03,0.000000000000e+00,3.436965924179e-04,2.617679232445e-03,1.039141941814e-04,0.000000000000e+00,8.562432481218e-04,0.000000000000e+00,9.890245994547e+07
1.370800000000e+04,3.550996090424e+09,0.000000000000e+00,0.000000000000e+00,2.572612009068e-03,5.412327849437e+10,1.204651765756e+13,0.000000000000e+00,0.000000000000e+00,2.874529920341e+02,4.872389580519e+00,2.582318358964e-03,0.000000000000e+00,2.724777345540e-04,1.971438132641e-03,3.384024917693e-04,0.000000000000e+00,2.221441661438e-03,0.000000000000e+00,1.365730826593e+08
1.370900000000e+04,3.520937908492e+09,0.000000000000e+00,0.000000000000e+00,3.559700658673e-03,5.425346702563e+10,1.204571811581e+13,0.000000000000e+00,0.000000000000e+00,2.876000976365e+02,4.872996539592e+00,2.582859964847e-03,0.000000000000e+00,2.512514513419e-04,1.859915023741e-03,4.716934897633e-04,0.000000000000e+00,3.077693113640e-03,0.000000000000e+00,1.670023112444e+08
1.371000000000e+04,3.650906926346e+09,0.000000000000e+00,0.000000000000e+00,4.282052578533e-03,5.434372194242e+10,1.204842944771e+13,0.000000000000e+00,0.000000000000e+00,2.860953480412e+02,4.873956086356e+00,2.045712312671e-03,0.000000000000e+00,3.146446885805e-04,1.201182502108e-03,5.298851219829e-04,2.226419579710e-07,3.702859230981e-03,0.000000000000e+00,3.124701598523e+08
1.371100000000e+04,3.690593124825e+09,0.000000000000e+00,0.000000000000e+00,2.231762003675e-03,5.394214395955e+10,1.204544019305e+13,0.000000000000e+00,0.000000000000e+00,2.875585741011e+02,4.873266879011e+00,2.229661747142e-03,0.000000000000e+00,2.747623450048e-04,1.554013923573e-03,4.008854785646e-04,4.118085144992e-07,1.930378178088e-03,0.000000000000e+00,1.890364676069e+07
1.371200000000e+04,3.381786920070e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.340727424097e+10,1.203273140441e+13,0.000000000000e+00,0.000000000000e+00,2.882403117285e+02,4.870697860882e+00,3.349019038380e-03,0.000000000000e+00,2.302561392534e-04,3.112362969134e-03,6.399929992667e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.928263379732e+02
1.371300000000e+04,3.329914519165e+09,0.000000000000e+00,0.000000000000e+00,5.457334862354e-03,5.377562014420e+10,1.203689249467e+13,0.000000000000e+00,0.000000000000e+00,2.869009213828e+02,4.871742880035e+00,2.636741973465e-03,0.000000000000e+00,3.057421847466e-04,1.789766475052e-03,5.412333136661e-04,3.253570315242e-05,4.759385990269e-03,0.000000000000e+00,4.623935898814e+08
1.371400000000e+04,3.809465112510e+09,0.000000000000e+00,0.000000000000e+00,6.956654906156e-03,5.384826555926e+10,1.204894940529e+13,0.000000000000e+00,0.000000000000e+00,2.858022568981e+02,4.874528087780e+00,1.603356289543e-03,0.000000000000e+00,3.817759397495e-04,3.735773213351e-04,8.480030284587e-04,1.262855878582e-04,6.157783921742e-03,0.000000000000e+00,3.174307722148e+08
1.371500000000e+04,3.659341431906e+09,0.000000000000e+00,0.000000000000e+00,1.706882888926e-03,5.304853399202e+10,1.204431775988e+13,0.000000000000e+00,0.000000000000e+00,2.870359613134e+02,4.871211564318e+00,2.411099155417e-03,0.000000000000e+00,3.091028984984e-04,1.780302250778e-03,3.216940061398e-04,5.057715576864e-06,1.488784908428e-03,0.000000000000e+00,1.170303585943e+07
1.371600000000e+04,3.108778531386e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.260750118912e+10,1.203204187812e+13,0.000000000000e+00,0.000000000000e+00,2.868336018009e+02,4.868731780099e+00,3.260588000894e-03,0.000000000000e+00,2.772660318206e-04,2.979351073569e-03,3.970895504848e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.168915355600e+02
1.371700000000e+04,2.849979085426e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.228994424038e+10,1.201985636235e+13,0.000000000000e+00,0.000000000000e+00,2.866025263694e+02,4.867282512612e+00,3.271855743962e-03,0.000000000000e+00,2.880296655139e-04,2.983825527926e-03,5.505223923330e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.187820468164e+01
1.371800000000e+04,2.768589811507e+09,0.000000000000e+00,0.000000000000e+00,3.399904495796e-03,5.251068833483e+10,1.201876153333e+13,0.000000000000e+00,0.000000000000e+00,2.865848193040e+02,4.867523177115e+00,2.663486073346e-03,0.000000000000e+00,2.541661652957e-04,2.049709549562e-03,3.596103584879e-04,2.463209647916e-07,2.946006197405e-03,0.000000000000e+00,2.781949098405e+08
1.371900000000e+04,2.878693757727e+09,0.000000000000e+00,0.000000000000e+00,3.161115216827e-03,5.235781517765e+10,1.201882367285e+13,0.000000000000e+00,0.000000000000e+00,2.846540058066e+02,4.868377151858e+00,2.299131636147e-03,0.000000000000e+00,3.247836054881e-04,1.470458108127e-03,5.038899225319e-04,8.612778219840e-07,2.740203208655e-03,0.000000000000e+00,3.338043768747e+07
1.372000000000e+04,2.839888497776e+09,0.000000000000e+00,0.000000000000e+00,1.570808455069e-03,5.220582268193e+10,1.201331051002e+13,0.000000000000e+00,0.000000000000e+00,2.860342521135e+02,4.867268812481e+00,2.498511036585e-03,0.000000000000e+00,2.590402196733e-04,2.061342487801e-03,1.781283291103e-04,0.000000000000e+00,1.362776336464e-03,0.000000000000e+00,1.216070367730e+08
1.372100000000e+04,2.821748002904e+09,0.000000000000e+00,0.000000000000e+00,3.052589049459e-03,5.228102234619e+10,1.201319765184e+13,0.000000000000e+00,0.000000000000e+00,2.853045250859e+02,4.867915748538e+00,2.089389607154e-03,0.000000000000e+00,2.218935163405e-04,1.482837387528e-03,3.846587032859e-04,2.589013031176e-11,2.648380469987e-03,0.000000000000e+00,1.792865454179e+08
1.372200000000e+04,2.878724188683e+09,0.000000000000e+00,0.000000000000e+00,1.481528724584e-03,5.189607956429e+10,1.200820756377e+13,0.000000000000e+00,0.000000000000e+00,2.855120541766e+02,4.867436100018e+00,2.384432254579e-03,0.000000000000e+00,2.714279998414e-04,1.860086904913e-03,2.529173498252e-04,5.301140161568e-09,1.285407497213e-03,0.000000000000e+00,1.171792262160e+07
1.372300000000e+04,2.834881652253e+09,0.000000000000e+00,0.000000000000e+00,4.293200384807e-03,5.212026982878e+10,1.201090984500e+13,0.000000000000e+00,0.000000000000e+00,2.847458780483e+02,4.867459339324e+00,2.198208599648e-03,0.000000000000e+00,2.607363670794e-04,1.516958216087e-03,4.205140164812e-04,4.891762529663e-06,3.730468875841e-03,0.000000000000e+00,4.313305337555e+08
1.372400000000e+04,3.075601039953e+09,0.000000000000e+00,0.000000000000e+00,6.317373753443e-03,5.237967228293e+10,1.202247104360e+13,0.000000000000e+00,0.000000000000e+00,2.824941132090e+02,4.869895825921e+00,1.262710518987e-03,0.000000000000e+00,3.388850684813e-04,1.522076374612e-04,7.716178130447e-04,5.676677765265e-05,5.540066421221e-03,0.000000000000e+00,4.480998387735e+08
1.372500000000e+04,3.220523757504e+09,0.000000000000e+00,0.000000000000e+00,3.880603141054e-03,5.219275111038e+10,1.202675545377e+13,0.000000000000e+00,0.000000000000e+00,2.846341740609e+02,4.869693647932e+00,1.487417717709e-03,0.000000000000e+00,2.485754024087e-04,6.514873496742e-04,5.873549656260e-04,1.116597005504e-05,3.380457009648e-03,0.000000000000e+00,1.908077996702e+08
